0;-1.5708;0;-1.5708;0;0;0
-0.00168321;-1.57465;-0.00809235;-1.5637;0;0.106219;0
-0.00427275;-1.57572;-0.0168428;-1.55592;-0.00840722;0.199933;0
-0.00670674;-1.57699;-0.0250172;-1.54871;-0.0235486;0.29157;0
-0.00949677;-1.57705;-0.0329346;-1.54192;-0.0428856;0.37719;0
-0.0131776;-1.57444;-0.041526;-1.5349;-0.057566;0.448436;0
-0.0164395;-1.57273;-0.0491262;-1.5288;-0.07776;0.52368;0
-0.0199378;-1.57011;-0.0561756;-1.52348;-0.102701;0.591466;0
-0.0235293;-1.56697;-0.0635242;-1.51805;-0.121797;0.657918;0
-0.0274092;-1.56272;-0.0711306;-1.51297;-0.139079;0.721588;0
-0.0311827;-1.55851;-0.0776681;-1.50904;-0.163839;0.783059;0
-0.035061;-1.55365;-0.0849282;-1.50475;-0.181511;0.843922;0
-0.0388641;-1.54869;-0.0917313;-1.50102;-0.202337;0.902414;0
-0.0429586;-1.54248;-0.0993666;-1.49713;-0.218099;0.957796;0
-0.0470603;-1.53578;-0.106674;-1.49395;-0.236561;1.00995;0
-0.0510878;-1.52889;-0.114488;-1.49051;-0.251097;1.06326;0
-0.0549474;-1.52215;-0.121093;-1.48847;-0.273623;1.1168;0
-0.0588988;-1.51457;-0.128986;-1.48574;-0.28876;1.17035;0
-0.0626476;-1.50732;-0.135707;-1.48423;-0.311195;1.22403;0
-0.0665465;-1.49885;-0.143777;-1.48224;-0.327043;1.27589;0
-0.0703439;-1.49015;-0.151514;-1.48083;-0.344952;1.32582;0
-0.074008;-1.48141;-0.158839;-1.48027;-0.365355;1.37886;0
-0.0776036;-1.47221;-0.166445;-1.48006;-0.385823;1.4332;0
-0.0812582;-1.46181;-0.175355;-1.47925;-0.401335;1.48209;0
-0.0847132;-1.45156;-0.183338;-1.48;-0.422807;1.53796;0
-0.0880515;-1.44081;-0.192325;-1.48002;-0.440344;1.5891;0
-0.0913075;-1.42927;-0.202044;-1.48003;-0.45626;1.63808;0
-0.0943782;-1.41749;-0.211105;-1.48138;-0.477062;1.68963;0
-0.0973163;-1.40511;-0.221502;-1.48216;-0.493349;1.74283;0
-0.100071;-1.39207;-0.233077;-1.48297;-0.508106;1.80198;0
-0.102628;-1.37836;-0.244692;-1.48431;-0.523367;1.85523;0
-0.104955;-1.36377;-0.25793;-1.48593;-0.537291;1.91924;0
-0.106997;-1.34887;-0.270743;-1.48887;-0.55805;1.98371;0
-0.108738;-1.33358;-0.283748;-1.49246;-0.582623;2.04705;0
-0.110141;-1.31837;-0.295971;-1.49675;-0.611116;2.10442;0
-0.111188;-1.30138;-0.310151;-1.5035;-0.64318;2.18007;0
-0.111823;-1.28396;-0.32509;-1.51009;-0.678745;2.25262;0
-0.111931;-1.26529;-0.349304;-1.51326;-0.679157;2.34568;0
-0.112225;-1.25384;-0.356911;-1.52872;-0.753965;2.38873;0
-0.111977;-1.239;-0.380329;-1.53512;-0.748211;2.45685;0
-0.111168;-1.22251;-0.406037;-1.54027;-0.737103;2.53298;0
-0.113397;-1.22845;-0.399669;-1.54955;-0.764912;2.45371;0
-0.113127;-1.21751;-0.42391;-1.55164;-0.705484;2.4926;0
-0.113927;-1.21449;-0.435706;-1.56066;-0.693839;2.48792;0
-0.114206;-1.20849;-0.449895;-1.56936;-0.685164;2.49879;0
-0.115271;-1.20741;-0.451961;-1.58196;-0.728746;2.47487;0
-0.116184;-1.20554;-0.45406;-1.59509;-0.773793;2.45373;0
-0.117474;-1.20594;-0.449328;-1.60615;-0.824892;2.39991;0
-0.117672;-1.20015;-0.465982;-1.60894;-0.775018;2.4002;0
-0.116364;-1.18646;-0.487023;-1.61611;-0.773021;2.45088;0
-0.116925;-1.18335;-0.496133;-1.62359;-0.764296;2.43424;0
-0.114923;-1.16789;-0.517797;-1.63046;-0.76565;2.49176;0
-0.1153;-1.16442;-0.526533;-1.63902;-0.765676;2.47679;0
-0.116592;-1.16499;-0.524457;-1.64785;-0.793766;2.42358;0
-0.115638;-1.15592;-0.539137;-1.65561;-0.794529;2.43962;0
-0.116125;-1.15329;-0.541113;-1.6647;-0.823874;2.40493;0
-0.113497;-1.13833;-0.560923;-1.67154;-0.832106;2.45111;0
-0.11161;-1.12741;-0.581518;-1.67126;-0.78116;2.47079;0
-0.111744;-1.12407;-0.587882;-1.67833;-0.782128;2.44567;0
-0.111448;-1.11941;-0.59486;-1.68589;-0.789454;2.42725;0
-0.111108;-1.11468;-0.603068;-1.69264;-0.788117;2.40995;0
-0.109972;-1.10769;-0.612545;-1.7001;-0.798332;2.40391;0
-0.108371;-1.09945;-0.624007;-1.70677;-0.802754;2.40496;0
-0.106242;-1.09002;-0.636586;-1.71294;-0.807679;2.41176;0
-0.103414;-1.07909;-0.650877;-1.71872;-0.81152;2.42563;0
-0.100557;-1.06881;-0.663919;-1.7251;-0.820484;2.43578;0
-0.0992405;-1.0627;-0.670771;-1.73076;-0.827533;2.41626;0
-0.0957653;-1.05165;-0.687119;-1.73246;-0.809405;2.42727;0
-0.0936141;-1.0442;-0.696065;-1.73773;-0.814282;2.41588;0
-0.0910037;-1.036;-0.706154;-1.74271;-0.818701;2.40949;0
-0.0866726;-1.02449;-0.72247;-1.74485;-0.804067;2.42061;0
-0.0833854;-1.01559;-0.733378;-1.74951;-0.808646;2.41704;0
-0.0797106;-1.00635;-0.744615;-1.75404;-0.813713;2.41484;0
-0.075836;-0.997042;-0.757311;-1.75654;-0.804149;2.41175;0
-0.0714681;-0.987411;-0.769096;-1.76047;-0.806714;2.41101;0
-0.0668513;-0.977697;-0.781563;-1.76362;-0.804899;2.41019;0
-0.0621223;-0.968209;-0.793036;-1.76702;-0.80719;2.40722;0
-0.0571705;-0.958677;-0.804916;-1.76993;-0.806986;2.40359;0
-0.0522278;-0.949545;-0.81592;-1.77236;-0.806787;2.39608;0
-0.0471541;-0.940584;-0.826482;-1.77497;-0.809051;2.38841;0
-0.0418568;-0.931801;-0.836686;-1.77768;-0.812234;2.37972;0
-0.0356737;-0.922111;-0.849157;-1.77919;-0.808328;2.37593;0
-0.0293759;-0.912741;-0.861115;-1.78044;-0.804997;2.37;0
-0.0236027;-0.904327;-0.871941;-1.78159;-0.79942;2.35798;0
-0.018011;-0.896586;-0.880558;-1.78421;-0.807348;2.34276;0
-0.0115046;-0.887863;-0.892468;-1.78451;-0.79855;2.33311;0
-0.00536762;-0.879932;-0.903035;-1.78453;-0.790293;2.31784;0
0.000343753;-0.872678;-0.912543;-1.78454;-0.782559;2.29834;0
0.00527679;-0.866452;-0.920571;-1.78563;-0.778534;2.27334;0
0.0104078;-0.860224;-0.928627;-1.7858;-0.77113;2.24676;0
0.0150381;-0.854666;-0.935069;-1.787;-0.770113;2.21614;0
0.0194965;-0.849463;-0.94032;-1.78941;-0.776175;2.18651;0
0.0238422;-0.844399;-0.94612;-1.79136;-0.777336;2.15557;0
0.0282864;-0.839444;-0.951209;-1.79363;-0.784795;2.12458;0
0.0322007;-0.835033;-0.956724;-1.79439;-0.779912;2.08986;0
0.0362838;-0.830566;-0.962825;-1.79483;-0.773111;2.0557;0
0.0411571;-0.825537;-0.969399;-1.79682;-0.773985;2.02518;0
0.045402;-0.821108;-0.97502;-1.79818;-0.77236;1.99077;0
0.0493911;-0.816972;-0.981184;-1.79806;-0.766212;1.95362;0
0.0542398;-0.812248;-0.988247;-1.79912;-0.763918;1.92011;0
0.0590416;-0.807719;-0.995007;-1.8005;-0.761065;1.88869;0
0.0643061;-0.80287;-1.00215;-1.80233;-0.76272;1.85758;0
0.0699082;-0.797925;-1.00965;-1.8044;-0.764497;1.82681;0
0.0754908;-0.793153;-1.01704;-1.80631;-0.765292;1.79493;0
0.0805175;-0.788801;-1.02462;-1.80701;-0.760761;1.7616;0
0.0862038;-0.784219;-1.03219;-1.80871;-0.761706;1.72991;0
0.0922047;-0.779477;-1.04039;-1.81043;-0.76116;1.69997;0
0.098265;-0.774859;-1.04872;-1.81191;-0.760474;1.66892;0
0.104243;-0.770384;-1.05637;-1.81381;-0.762743;1.63691;0
0.110165;-0.76608;-1.06426;-1.81528;-0.761903;1.60514;0
0.116288;-0.76176;-1.07232;-1.81673;-0.761797;1.57249;0
0.123004;-0.757195;-1.08162;-1.81788;-0.760463;1.54091;0
0.129673;-0.752773;-1.09001;-1.81975;-0.762888;1.50948;0
0.136518;-0.748396;-1.09876;-1.82163;-0.764329;1.48139;0
0.143654;-0.743989;-1.10806;-1.82307;-0.764977;1.44935;0
0.150843;-0.739685;-1.11742;-1.82441;-0.765758;1.41676;0
0.158687;-0.735168;-1.12764;-1.82578;-0.766587;1.38516;0
0.166664;-0.730757;-1.13786;-1.82718;-0.768342;1.3535;0
0.174488;-0.726529;-1.14767;-1.82867;-0.770047;1.32163;0
0.182193;-0.722432;-1.15719;-1.8303;-0.771488;1.2912;0
0.190277;-0.718364;-1.16744;-1.83137;-0.771464;1.25757;0
0.198695;-0.714252;-1.17794;-1.83276;-0.772927;1.22746;0
0.207476;-0.710128;-1.189;-1.83381;-0.774382;1.19416;0
0.216132;-0.706235;-1.19947;-1.83518;-0.776666;1.16219;0
0.225461;-0.702169;-1.21084;-1.83649;-0.77902;1.13027;0
0.234942;-0.698182;-1.22281;-1.83725;-0.779221;1.09763;0
0.244794;-0.694278;-1.23528;-1.83768;-0.779094;1.06283;0
0.25496;-0.690407;-1.24786;-1.83845;-0.779465;1.03114;0
0.26556;-0.686568;-1.26109;-1.83889;-0.780449;0.997888;0
0.276206;-0.682852;-1.27386;-1.83972;-0.782283;0.964851;0
0.287142;-0.679204;-1.28711;-1.84023;-0.783248;0.930953;0
0.298244;-0.67566;-1.30051;-1.84058;-0.784802;0.895602;0
0.310043;-0.67209;-1.31468;-1.84098;-0.786575;0.862099;0
0.322239;-0.668618;-1.32933;-1.84112;-0.78748;0.827237;0
0.334196;-0.665364;-1.34361;-1.84121;-0.788475;0.792657;0
0.346874;-0.662165;-1.35845;-1.84145;-0.790346;0.759258;0
0.359861;-0.659118;-1.37374;-1.84136;-0.791737;0.725055;0
0.372662;-0.65623;-1.38889;-1.84089;-0.79108;0.688096;0
0.385951;-0.653471;-1.40441;-1.84059;-0.791444;0.654812;0
0.399947;-0.650747;-1.42072;-1.83997;-0.790966;0.617953;0
0.41453;-0.648162;-1.43744;-1.83944;-0.793032;0.582156;0
0.429021;-0.645775;-1.45404;-1.83865;-0.795076;0.545349;0
0.443999;-0.643532;-1.47136;-1.8376;-0.794542;0.510808;0
0.459723;-0.641529;-1.48918;-1.83659;-0.79647;0.476416;0
0.475892;-0.639635;-1.50743;-1.83539;-0.797471;0.441101;0
0.491962;-0.63802;-1.52537;-1.83401;-0.800114;0.403934;0
0.508329;-0.636616;-1.54391;-1.8321;-0.800054;0.366804;0
0.525581;-0.635423;-1.56303;-1.83029;-0.799468;0.330148;0
0.543051;-0.634472;-1.58199;-1.82875;-0.80195;0.295801;0
