0.883112;0.872717;0.837637
0.879192;0.869217;0.837637
0.875248;0.865679;0.837637
0.871312;0.862221;0.837637
0.867349;0.858794;0.837637
0.863354;0.855209;0.837637
0.85934;0.851592;0.837637
0.855303;0.847937;0.837637
0.851248;0.84424;0.837637
0.847209;0.840656;0.837637
0.843186;0.837177;0.837637
0.839142;0.833647;0.837637
0.835084;0.829994;0.837637
0.831047;0.826435;0.837637
0.827015;0.822916;0.837637
0.822971;0.819438;0.837637
0.818931;0.815981;0.837637
0.8149;0.812589;0.837637
0.810886;0.809218;0.837637
0.806887;0.805867;0.837637
0.802847;0.80238;0.837637
0.798889;0.799171;0.837637
0.794915;0.795902;0.837637
0.790925;0.792684;0.837637
0.786914;0.789384;0.837637
0.782959;0.786215;0.837637
0.778978;0.782906;0.837637
0.775059;0.779821;0.837637
0.77108;0.776559;0.837637
0.767179;0.773513;0.837637
0.763249;0.770326;0.837637
0.759347;0.76729;0.837637
0.755425;0.764212;0.837637
0.751523;0.7611;0.837637
0.747676;0.758169;0.837637
0.743809;0.755102;0.837637
0.739996;0.752237;0.837637
0.736175;0.749219;0.837637
0.732337;0.746222;0.837637
0.728497;0.743146;0.837637
0.724725;0.740246;0.837637
0.720963;0.737382;0.837637
0.7172;0.734447;0.837637
0.713458;0.731632;0.837637
0.709723;0.728811;0.837637
0.706025;0.725981;0.837637
0.702318;0.723169;0.837637
0.698637;0.72028;0.837637
0.695;0.717509;0.837637
0.691419;0.71482;0.837637
0.687801;0.71199;0.837637
0.684188;0.709185;0.837637
0.680579;0.706392;0.837637
0.677011;0.703649;0.837637
0.673493;0.7009;0.837637
0.669905;0.698046;0.837637
0.666425;0.695324;0.837637
0.662969;0.692577;0.837637
0.659513;0.689832;0.837637
0.656049;0.687086;0.837637
0.65261;0.684333;0.837637
0.649213;0.681564;0.837637
0.645816;0.678844;0.837637
0.642454;0.676139;0.837637
0.639155;0.673385;0.837637
0.635837;0.670663;0.837637
0.632531;0.667964;0.837637
0.629266;0.665281;0.837637
0.625996;0.662652;0.837637
0.622785;0.660064;0.837637
0.619578;0.65745;0.837637
0.616404;0.654911;0.837637
0.61325;0.652395;0.837637
0.610111;0.649929;0.837637
0.607018;0.647525;0.837637
0.603942;0.64518;0.837637
0.600895;0.642923;0.837637
0.597855;0.640726;0.837637
0.594856;0.638622;0.837637
0.591901;0.6366;0.837637
0.588952;0.634671;0.837637
0.58603;0.632856;0.837637
0.583132;0.631173;0.837637
0.580269;0.629609;0.837637
0.577422;0.628157;0.837637
0.574614;0.626833;0.837637
0.571853;0.625653;0.837637
0.569107;0.624621;0.837637
0.566398;0.623722;0.837637
0.563693;0.622969;0.837637
0.561012;0.622371;0.837637
0.558378;0.621913;0.837637
0.555752;0.621578;0.837637
0.553213;0.621361;0.837637
0.550705;0.621255;0.837637
0.548266;0.621269;0.837637
0.545812;0.621384;0.837637
0.543336;0.621647;0.837637
0.540971;0.621964;0.837637
0.538612;0.622395;0.837637
0.53623;0.622942;0.837637
0.533938;0.623551;0.837637
0.531672;0.6242;0.837637
0.529434;0.624904;0.837637
0.52722;0.625639;0.837637
0.525064;0.626519;0.837637
0.52298;0.627438;0.837637
0.520951;0.628401;0.837637
0.518933;0.629296;0.837637
0.51696;0.630238;0.837637
0.515035;0.631186;0.837637
0.513094;0.632225;0.837637
0.511279;0.633224;0.837637
0.509474;0.634216;0.837637
0.507656;0.635225;0.837637
0.505918;0.636248;0.837637
0.504207;0.637277;0.837637
0.502615;0.638272;0.837637
0.501055;0.639329;0.837637
0.499546;0.640403;0.837637
0.498023;0.641372;0.837637
0.49656;0.642387;0.837637
0.495208;0.643378;0.837637
0.493851;0.644437;0.837637
0.49255;0.645478;0.837637
0.491275;0.646436;0.837637
0.490064;0.647384;0.837637
0.4889;0.648325;0.837637
0.487769;0.64926;0.837637
0.486751;0.65018;0.837637
0.485761;0.651069;0.837637
0.484795;0.651932;0.837637
0.483841;0.652768;0.837637
0.483016;0.653613;0.837637
0.482231;0.654413;0.837637
0.481492;0.655214;0.837637
0.480819;0.655975;0.837637
0.480214;0.656742;0.837637
0.479667;0.657515;0.837637
0.479181;0.658206;0.837637
0.478734;0.658901;0.837637
0.478349;0.659546;0.837637
0.477962;0.660117;0.837637
0.477665;0.660667;0.837637
0.47739;0.661168;0.837637
0.477174;0.661657;0.837637
0.477006;0.662101;0.837637
0.476889;0.662503;0.837637
0.476831;0.662879;0.837637
