0.4;-1.66103e-08;0.39;
0.399332;0.000475073;0.389624;
0.398662;0.000950121;0.389252;
0.397994;0.00142512;0.388864;
0.397326;0.00190211;0.388499;
0.396658;0.00237861;0.388122;
0.396005;0.00285558;0.387739;
0.395344;0.003334;0.387371;
0.394673;0.00381154;0.386987;
0.394008;0.00428876;0.386598;
0.39333;0.00476633;0.386219;
0.392657;0.00524456;0.385835;
0.392005;0.00572346;0.385445;
0.391333;0.00620393;0.385067;
0.39064;0.00668466;0.384696;
0.389993;0.00716842;0.38431;
0.389326;0.00765217;0.383915;
0.388668;0.00813367;0.383513;
0.387955;0.00861702;0.38311;
0.387356;0.00910737;0.38272;
0.386673;0.00958817;0.382319;
0.386074;0.0100728;0.381896;
0.385425;0.0105532;0.381479;
0.384835;0.0110365;0.381082;
0.384155;0.0115266;0.380612;
0.38353;0.0120019;0.380171;
0.382902;0.012493;0.379776;
0.382215;0.0129717;0.379395;
0.381535;0.0134465;0.378967;
0.380904;0.0139233;0.378591;
0.380224;0.0144027;0.378178;
0.379585;0.0148778;0.377785;
0.378894;0.0153496;0.377381;
0.378188;0.015835;0.376998;
0.377514;0.0163101;0.376579;
0.376885;0.0167943;0.376174;
0.376234;0.0172672;0.375743;
0.375552;0.0177505;0.375335;
0.374923;0.0182384;0.374931;
0.374254;0.0187214;0.374544;
0.373576;0.0192154;0.374169;
0.372882;0.0196914;0.373748;
0.372157;0.0201958;0.373332;
0.37151;0.0206805;0.372952;
0.370833;0.0211485;0.372545;
0.370166;0.0216112;0.372147;
0.369491;0.0220949;0.371737;
0.368789;0.022584;0.371337;
0.368136;0.0230812;0.370937;
0.367426;0.0235532;0.370514;
0.366739;0.024024;0.370099;
0.366046;0.0245038;0.369696;
0.365379;0.0249761;0.369313;
0.364712;0.0254613;0.368922;
0.364064;0.0259532;0.368512;
0.363385;0.0264414;0.368107;
0.362707;0.0269221;0.3677;
0.362075;0.0274006;0.367273;
0.361409;0.0278988;0.366872;
0.360718;0.0283882;0.366453;
0.360051;0.0288757;0.366062;
0.35941;0.0293587;0.365638;
0.35873;0.0298426;0.365214;
0.358077;0.0303335;0.364823;
0.357403;0.0308401;0.364412;
0.356751;0.0313124;0.363994;
0.356075;0.0318137;0.363586;
0.355413;0.0323039;0.363161;
0.3547;0.0328009;0.362756;
0.354013;0.0333039;0.362364;
0.353353;0.0337888;0.36195;
0.35267;0.0342694;0.361536;
0.352001;0.0347494;0.361116;
0.351296;0.0352561;0.360703;
0.350628;0.0357381;0.360302;
0.349933;0.0362251;0.359907;
0.349236;0.0366927;0.359512;
0.34855;0.0371753;0.359114;
