0.45361;0.265538;0.332431
0.450602;0.26655;0.332836
0.447563;0.267535;0.33323
0.444497;0.268496;0.333617
0.441467;0.269427;0.333992
0.438449;0.270335;0.334358
0.435433;0.271221;0.334717
0.432447;0.272081;0.335066
0.429487;0.272918;0.335406
0.426547;0.273736;0.335739
0.423645;0.274532;0.336064
0.420769;0.27531;0.336382
0.417908;0.27607;0.336693
0.415051;0.276809;0.336997
0.412281;0.277529;0.337293
0.409533;0.278233;0.337582
0.406789;0.278921;0.337866
0.404083;0.279591;0.338143
0.401414;0.280246;0.338414
0.398767;0.280886;0.338679
0.396155;0.28151;0.338938
0.393587;0.282118;0.339191
0.391101;0.282712;0.339438
0.388647;0.283292;0.33968
0.386236;0.283858;0.339916
0.383884;0.284409;0.340146
0.381565;0.284946;0.340371
0.379271;0.285471;0.340591
0.377084;0.285979;0.340804
0.374932;0.286478;0.341013
0.372796;0.286964;0.341217
0.370754;0.287435;0.341415
0.368734;0.287896;0.34161
0.366774;0.288345;0.341799
0.364885;0.288781;0.341983
0.363069;0.289204;0.342162
0.361323;0.289614;0.342335
0.359625;0.29001;0.342503
0.357984;0.290397;0.342667
0.356416;0.290772;0.342825
0.354909;0.291136;0.34298
0.353483;0.291486;0.343128
0.352071;0.291829;0.343274
0.350764;0.292157;0.343414
0.349521;0.292477;0.34355
0.348336;0.292786;0.343682
0.347227;0.293082;0.343808
0.346184;0.293369;0.34393
0.345229;0.293643;0.344047
0.344314;0.293906;0.344159
0.343447;0.294163;0.344269
0.342665;0.294408;0.344374
0.341941;0.294647;0.344476
0.341321;0.294871;0.344572
0.34072;0.295091;0.344666
0.340241;0.295296;0.344753
0.339854;0.295492;0.344837
0.339509;0.295679;0.344918
0.339243;0.295863;0.344997
0.339098;0.296032;0.345069
0.338948;0.296198;0.34514
0.338913;0.296361;0.34521
0.338939;0.296517;0.345277
0.339019;0.296666;0.345341
0.339148;0.29681;0.345403
0.33938;0.296942;0.34546
0.339676;0.297073;0.345516
0.340055;0.297202;0.345571
0.340511;0.297324;0.345624
0.341011;0.297443;0.345675
0.341591;0.29756;0.345725
0.342226;0.297675;0.345775
0.34291;0.297786;0.345823
0.343677;0.297898;0.345871
0.344592;0.298006;0.345917
0.345507;0.298112;0.345963
0.346488;0.298221;0.34601
0.347577;0.29833;0.346057
0.348683;0.298441;0.346105
0.349875;0.298553;0.346153
0.351118;0.298666;0.346202
0.352438;0.298782;0.346252
0.353823;0.2989;0.346303
0.355275;0.299022;0.346356
0.356806;0.299154;0.346412
0.358371;0.299283;0.346468
0.359994;0.299417;0.346526
0.361688;0.299555;0.346586
0.363458;0.299707;0.346651
0.365272;0.299859;0.346717
0.367116;0.300022;0.346788
0.369015;0.300186;0.346859
0.371012;0.300362;0.346935
0.373073;0.300551;0.347017
0.375183;0.300737;0.347097
0.377276;0.300933;0.347182
0.379465;0.301138;0.347271
0.381738;0.301345;0.347361
0.383999;0.301567;0.347457
0.38633;0.301793;0.347555
0.388728;0.30203;0.347658
0.391183;0.302271;0.347763
0.393681;0.302532;0.347876
0.396179;0.302792;0.347989
0.398753;0.303072;0.348111
0.401348;0.303342;0.348229
0.403997;0.303638;0.348358
0.406683;0.303919;0.34848
0.409403;0.30421;0.348607
0.412166;0.304506;0.348737
0.414972;0.304807;0.348868
0.417811;0.305111;0.349
0.4207;0.30542;0.349136
0.423616;0.30575;0.34928
0.426589;0.306077;0.349423
0.42955;0.306406;0.349568
0.432559;0.30673;0.349709
0.435588;0.307078;0.349862
0.438685;0.307396;0.350002
0.44179;0.30775;0.350157
0.444948;0.308077;0.350301
0.448113;0.308418;0.350451
0.451332;0.308772;0.350607
0.454561;0.309107;0.350754
0.457833;0.309422;0.350893
0.461081;0.309756;0.351041
0.464371;0.310088;0.351187
0.467725;0.305296;0.349082
0.471042;0.305666;0.349243
0.474408;0.306028;0.349402
0.477814;0.306382;0.349557
0.481231;0.306711;0.349701
0.484666;0.307052;0.349851
0.488072;0.307377;0.349994
0.491565;0.307683;0.350128
0.495107;0.307967;0.350253
0.498661;0.308241;0.350373
0.502198;0.308505;0.350489
0.505821;0.308759;0.350601
0.509451;0.308999;0.350707
0.513079;0.309205;0.350798
0.516708;0.309396;0.350882
0.520418;0.309575;0.350961
0.524139;0.309746;0.351036
0.527893;0.309898;0.351103
0.531671;0.31004;0.351166
0.535526;0.306819;0.349749
0.539426;0.306975;0.349817
0.54331;0.307117;0.349879
0.547241;0.307251;0.349938
0.551239;0.307388;0.349998
0.555217;0.307514;0.350054
