0;-1.5708;0;-1.5708;0;0;0
-0.00135615;-1.5745;-0.00800175;-1.58078;0;0.00164781;0
-0.00261089;-1.57823;-0.0159206;-1.59084;-2.15723e-06;0.00334243;0
-0.0037743;-1.58201;-0.0237675;-1.60102;-6.40653e-06;0.00503463;0
-0.00489965;-1.58563;-0.0315899;-1.61103;-1.25622e-05;0.00686505;0
-0.00597708;-1.58917;-0.0393869;-1.62109;-2.10501e-05;0.00850567;0
-0.00700027;-1.59267;-0.0471529;-1.6311;-3.17514e-05;0.0101484;0
-0.00798691;-1.59606;-0.0549004;-1.64101;-1.45621e-05;0.0118781;0
-0.00894548;-1.59933;-0.0626424;-1.65083;-3.01389e-05;0.0136487;0
-0.00987283;-1.60252;-0.0703761;-1.66065;-4.5835e-05;0.0153563;0
-0.0107875;-1.60557;-0.0781194;-1.67033;-6.51489e-05;0.0171137;0
-0.0116819;-1.60853;-0.0858705;-1.67993;-9.13415e-05;0.0189621;0
-0.0125477;-1.61142;-0.0936212;-1.68946;-0.000118243;0.0208135;0
-0.0133586;-1.61429;-0.101356;-1.69897;-0.000209509;0.0226847;0
-0.0142243;-1.61688;-0.109157;-1.7083;-0.000242291;0.0245821;0
-0.0150718;-1.6194;-0.116976;-1.71755;-0.000283473;0.0265034;0
-0.0158788;-1.6219;-0.124796;-1.72683;-0.000326568;0.0284109;0
-0.0166766;-1.62429;-0.132627;-1.736;-0.000375838;0.0303281;0
-0.0174814;-1.62656;-0.140504;-1.74508;-0.000427215;0.032402;0
-0.0182729;-1.62876;-0.148418;-1.75402;-0.000489596;0.0344871;0
-0.0190599;-1.63086;-0.156353;-1.7629;-0.000597892;0.0366112;0
-0.0198608;-1.63282;-0.164345;-1.77169;-0.000667817;0.0387892;0
-0.0207248;-1.63454;-0.172413;-1.78026;-0.000751651;0.040978;0
-0.0215943;-1.63616;-0.180528;-1.78873;-0.000840321;0.0431751;0
-0.0224781;-1.63766;-0.188692;-1.79708;-0.000945291;0.0454651;0
-0.0234011;-1.63898;-0.196929;-1.8053;-0.00106968;0.0477942;0
-0.0243245;-1.64021;-0.205212;-1.81347;-0.00120134;0.0501961;0
-0.0252458;-1.64137;-0.21354;-1.82155;-0.00134018;0.052701;0
-0.0262681;-1.64221;-0.221986;-1.8294;-0.00150324;0.0552842;0
-0.027301;-1.64296;-0.230464;-1.83719;-0.00167578;0.0579499;0
-0.0283254;-1.64365;-0.239003;-1.84485;-0.00185666;0.0607693;0
-0.0294342;-1.64407;-0.247637;-1.85234;-0.00199742;0.0636257;0
-0.0305421;-1.64443;-0.256319;-1.85979;-0.00223856;0.0663891;0
-0.0316865;-1.64463;-0.265065;-1.86715;-0.00240702;0.0693606;0
-0.032898;-1.6446;-0.273902;-1.8743;-0.00270131;0.0724643;0
-0.0341858;-1.64433;-0.282858;-1.88126;-0.00300375;0.075606;0
-0.03553;-1.64384;-0.291885;-1.88806;-0.00336349;0.0787814;0
-0.0369204;-1.64317;-0.301036;-1.89471;-0.00371965;0.0821087;0
-0.0383517;-1.64234;-0.310233;-1.90122;-0.00409084;0.0855336;0
-0.0398442;-1.64129;-0.319515;-1.90761;-0.00444822;0.0891316;0
-0.0413788;-1.64007;-0.328844;-1.91391;-0.00499566;0.0928161;0
-0.0430022;-1.63854;-0.338319;-1.92002;-0.00550305;0.0965359;0
-0.0446281;-1.63695;-0.347854;-1.92599;-0.00607387;0.100557;0
-0.0463615;-1.63499;-0.35752;-1.93179;-0.00660666;0.104505;0
-0.0481474;-1.63284;-0.367251;-1.93753;-0.00728163;0.108433;0
-0.0499704;-1.6305;-0.377021;-1.94307;-0.00820039;0.112798;0
-0.0518657;-1.62787;-0.386919;-1.94851;-0.00904142;0.116917;0
-0.0538067;-1.62504;-0.396852;-1.9538;-0.00992929;0.121283;0
-0.0558257;-1.62188;-0.406874;-1.95887;-0.010987;0.125869;0
