0;-1.5708;0;-1.5708;0;0;0
0.000118817;-1.5703;-0.00171393;-1.56969;0;-0.00030292;0
0.00126653;-1.57019;-0.00306727;-1.56959;7.54963e-08;-0.000319557;0
0.00323597;-1.57039;-0.0041274;-1.57031;1.56623e-07;-0.000107336;0
0.00583302;-1.57083;-0.00497575;-1.57163;1.56623e-07;0.000280484;0
0.00889522;-1.57145;-0.00568477;-1.57337;5.90311e-08;0.000800941;0
0.0123183;-1.5722;-0.00629139;-1.57545;-3.60416e-07;0.00139838;0
0.0159916;-1.57303;-0.00684658;-1.57776;-7.92151e-07;0.00205571;0
0.0198721;-1.57397;-0.00735203;-1.58022;-1.68883e-06;0.00277027;0
0.0238674;-1.57494;-0.00785856;-1.58276;-2.83199e-06;0.0035105;0
0.0278821;-1.57589;-0.00842514;-1.58528;-4.20634e-06;0.00424546;0
0.0319148;-1.57684;-0.00903537;-1.58777;-5.8251e-06;0.00495809;0
0.0359463;-1.57779;-0.00969326;-1.5902;-7.69765e-06;0.00566506;0
0.0399163;-1.5787;-0.0104399;-1.59254;-9.56278e-06;0.00633938;0
0.0438026;-1.57957;-0.0112854;-1.59473;-1.19184e-05;0.00697716;0
0.0476277;-1.58039;-0.0122125;-1.59682;-1.47372e-05;0.00763276;0
0.0513498;-1.58117;-0.0132504;-1.59874;-1.75859e-05;0.00823108;0
0.0549756;-1.58188;-0.0143971;-1.60052;-2.08937e-05;0.00878917;0
0.0585047;-1.58255;-0.0156549;-1.60214;-2.42178e-05;0.00930274;0
0.0619483;-1.58316;-0.0170178;-1.60362;-2.80543e-05;0.00977708;0
0.0652767;-1.5837;-0.0185131;-1.60493;-3.18997e-05;0.0101951;0
0.0685098;-1.58418;-0.0201343;-1.60607;-3.57619e-05;0.0105423;0
0.0716891;-1.58463;-0.0218517;-1.6071;-3.96998e-05;0.0108609;0
0.0747745;-1.58501;-0.0237033;-1.60795;-4.47167e-05;0.0111726;0
0.0777749;-1.58533;-0.0256886;-1.60865;-4.87806e-05;0.0114138;0
0.0807199;-1.58561;-0.0277918;-1.60923;-5.39706e-05;0.0116292;0
0.0836022;-1.58582;-0.0300259;-1.60967;-5.92863e-05;0.0117954;0
0.0864121;-1.58598;-0.0324016;-1.60995;-6.4712e-05;0.0119145;0
0.089198;-1.58611;-0.0348954;-1.61012;-7.02968e-05;0.0120054;0
0.0918939;-1.58614;-0.0375625;-1.61011;-7.48863e-05;0.01205;0
0.094532;-1.58611;-0.0403888;-1.60996;-8.19869e-05;0.0120515;0
0.0971581;-1.58606;-0.0433475;-1.60968;-8.68703e-05;0.0120212;0
0.0997668;-1.58596;-0.0464518;-1.60929;-9.31724e-05;0.0119575;0
0.102352;-1.58581;-0.0497135;-1.60876;-9.96901e-05;0.0118506;0
0.104861;-1.58556;-0.0531847;-1.60804;-0.00010785;0.0116947;0
0.107384;-1.58527;-0.056811;-1.60723;-0.000113482;0.0115106;0
0.10985;-1.58487;-0.060659;-1.60624;-0.000119391;0.0112473;0
0.112338;-1.58446;-0.0646693;-1.60512;-0.000121956;0.0109773;0
0.114814;-1.58396;-0.0688954;-1.60386;-0.000131573;0.0106541;0
0.117299;-1.5834;-0.0733294;-1.60246;-0.000138273;0.0102844;0
0.119788;-1.58279;-0.0779825;-1.60091;-0.000145285;0.00987565;0
0.122293;-1.58211;-0.0828656;-1.5992;-0.000146391;0.00945894;0
0.12483;-1.58134;-0.0879895;-1.59737;-0.000154116;0.0089562;0
0.127388;-1.5805;-0.0933755;-1.59537;-0.000162247;0.00845807;0
0.129932;-1.57953;-0.0990674;-1.59318;-0.00017089;0.00788862;0
0.132546;-1.5785;-0.10502;-1.59086;-0.000179976;0.00727119;0
0.1353;-1.57744;-0.111203;-1.58847;-0.000189431;0.00659444;0
0.138012;-1.57625;-0.117771;-1.58579;-0.000199615;0.00589154;0
0.140945;-1.57506;-0.12454;-1.58312;-0.000199615;0.00513356;0
0.143934;-1.57375;-0.131669;-1.58028;-0.000205207;0.00425509;0
0.147066;-1.57237;-0.139125;-1.57731;-0.000216974;0.0034314;0
0.150288;-1.57087;-0.146971;-1.57417;-0.000216974;0.00249799;0
0.153637;-1.56928;-0.155187;-1.57087;-0.000216974;0.00155546;0
0.157193;-1.56765;-0.163752;-1.56747;-0.000216974;0.000587553;0
0.161014;-1.56597;-0.172659;-1.56404;-0.000216974;-0.000388895;0
0.164997;-1.56418;-0.181983;-1.56046;-0.000216974;-0.00141243;0
0.169201;-1.56226;-0.191727;-1.55681;-0.000216974;-0.00259618;0
0.173733;-1.56035;-0.201852;-1.5531;-0.000199466;-0.00372392;0
0.178572;-1.55837;-0.212392;-1.54935;-0.000180954;-0.00486218;0
0.183933;-1.55649;-0.223202;-1.54575;-0.000180954;-0.0059431;0
0.18958;-1.55451;-0.23449;-1.54206;-0.000180954;-0.00707534;0
0.195778;-1.55264;-0.246053;-1.53854;-0.000160248;-0.00800364;0
0.202345;-1.55069;-0.258079;-1.535;-0.000160248;-0.00912148;0
0.209731;-1.54916;-0.270131;-1.53185;-0.000138517;-0.00998812;0
0.21754;-1.54751;-0.282675;-1.52874;-0.000115447;-0.0108743;0
0.226093;-1.54615;-0.295359;-1.52594;-6.89843e-05;-0.0116717;0
0.235329;-1.54494;-0.308256;-1.52347;-6.89843e-05;-0.0124044;0
0.245376;-1.54408;-0.321173;-1.52145;-4.56703e-05;-0.0129826;0
0.256331;-1.5436;-0.334106;-1.51995;3.11746e-07;-0.0133535;0
0.268217;-1.54357;-0.346939;-1.51902;3.11746e-07;-0.0134979;0
